Id,SalePrice
1496,159285.12340858
1497,208868.361448588
1498,151323.237939548
1499,155903.723450406
1500,171885.761629891
1501,231516.142705254
1502,107895.346609256
1503,179533.064979858
1504,176212.926243141
1505,184152.734535704
1506,168574.11591888
1507,140321.957170105
1508,173529.329728518
1509,160686.291086615
1510,167118.086724472
1511,210696.353009914
1512,170381.717180595
1513,187534.207729668
1514,198766.645713139
1515,190088.626242841
1516,145658.119244839
1517,195857.653936299
1518,192928.615941146
1519,106103.484259208
1520,180992.619710855
1521,239074.146823046
1522,92497.6148237006
1523,178124.670951314
1524,159130.10931284
1525,227194.720419525
1526,130289.242619212
1527,171149.614094771
1528,186888.339620539
1529,123294.660188701
1530,189383.401515167
1531,198050.829409346
1532,197735.692736816
1533,167124.99036673
1534,183971.515102425
1535,158778.267870013
1536,172080.325276051
1537,201995.999093427
1538,179725.59476126
1539,232236.570246926
1540,120607.808333853
1541,159878.33687424
1542,176256.399870071
1543,161299.660474504
1544,183713.031615761
1545,173310.518518843
1546,181025.467543419
1547,172227.91530695
1548,140373.372911273
1549,165856.760379103
1550,128332.265709547
1551,167605.938050213
1552,190887.821116382
1553,187958.928083346
1554,188422.358752578
1555,177773.843847641
1556,169163.316500885
1557,157086.9021656
1558,223760.607322613
1559,190293.673174617
1560,175998.753276497
1561,181281.733568458
1562,165910.79726947
1563,176177.483347107
1564,166786.330850397
1565,143440.683075118
1566,178668.371739232
1567,144257.232116931
1568,169347.558295845
1569,193522.659981718
1570,187315.537199246
1571,195192.219697785
1572,139256.334038933
1573,159236.0953659
1574,153401.760235787
1575,215866.732115199
1576,192181.424658675
1577,163269.460689419
1578,203751.512362924
1579,109540.729359588
1580,191798.392859293
1581,219694.64477558
1582,181498.276283243
1583,142008.028615038
1584,153820.35085329
1585,196343.450072127
1586,165624.72100871
1587,216675.47017011
1588,145174.208378059
1589,200236.55735501
1590,169212.434833762
1591,163600.380701062
1592,133338.966954771
1593,233130.626842657
1594,135784.467238955
1595,164178.769510929
1596,166795.890443238
1597,182835.056679095
1598,122080.235740901
1599,147247.269594473
1600,151312.731883961
1601,185614.0324193
1602,128256.902265323
1603,200169.740483027
1604,159132.084580949
1605,172829.77605376
1606,212928.510410097
1607,233198.221750175
1608,125815.377576785
1609,203910.56697272
1610,121254.79151013
1611,135621.376899586
1612,194424.467901652
1613,171810.797487868
1614,123159.182522655
1615,192735.375150943
1616,132528.656852732
1617,174236.111835398
1618,128772.706713103
1619,240205.132387854
1620,118694.952697772
1621,152062.718116795
1622,185308.326167587
1623,170243.51461825
1624,171161.532407167
1625,173796.996517096
1626,147640.577109255
1627,180269.244483364
1628,148628.769468006
1629,154156.446769601
1630,166758.553399575
1631,116653.696411367
1632,116855.450709184
1633,169996.147722393
1634,140978.351808565
1635,130157.905410789
1636,156528.103667188
1637,209703.637357441
1638,172341.914340878
1639,128415.676850442
1640,165907.854278194
1641,167288.901131021
1642,105721.509871511
1643,88581.5874797756
1644,190448.655651343
1645,142643.947304965
1646,194054.784685925
1647,158817.994356843
1648,80813.3552123781
1649,116184.918432159
1650,157106.366707714
1651,179447.696450092
1652,210273.690508739
1653,149274.488380851
1654,130847.656491976
1655,149434.292674582
1656,161456.890182924
1657,161720.664312664
1658,182186.789133239
1659,189140.945433645
1660,150780.919416137
1661,191447.44193069
1662,173689.062992059
1663,174191.094527357
1664,123920.626496478
1665,151858.766259425
1666,134715.643378648
1667,136254.162570526
1668,136978.028904777
1669,181975.275132359
1670,167786.449780567
1671,180137.688656018
1672,184922.181821635
1673,192700.223796648
1674,173422.159017655
1675,128654.015980233
1676,199591.678961484
1677,163398.660200075
1678,175080.749341256
1679,181238.2650827
1680,219829.039015326
1681,124889.530005228
1682,184172.306553826
1683,166955.22554929
1684,180644.316213268
1685,240149.0522952
1686,190081.936328955
1687,167609.75977122
1688,155176.723481951
1689,212716.422066618
1690,109907.559464543
1691,153665.996535468
1692,173308.187682092
1693,187722.653982668
1694,200810.704172404
1695,159193.727165469
1696,175051.142347518
1697,146660.91952332
1698,186613.229597552
1699,184383.022421599
1700,271697.319107836
1701,221038.958556158
1702,131284.866120798
1703,133547.63145335
1704,183012.473242106
1705,174049.866923451
1706,130098.341586634
1707,155378.598792899
1708,190208.981589969
1709,235055.644494211
1710,138674.984935943
1711,160131.755765871
1712,244663.187607023
1713,239095.611095405
1714,207016.590903745
1715,130767.015264819
1716,168731.082509259
1717,110384.164739131
1718,176480.19330995
1719,194962.259639057
1720,163908.434149444
1721,200426.506274032
1722,161559.036326395
1723,145952.870265319
1724,147187.690404026
1725,98830.217070784
1726,209429.856399651
1727,140774.253821931
1728,174601.236740649
1729,163453.021284499
1730,184451.07011505
1731,158597.871449283
1732,168141.299790365
1733,223066.456388106
1734,188314.107034235
1735,191304.342492168
1736,203986.339784542
1737,192601.470488665
1738,163006.976298843
1739,172216.579848134
1740,123015.130239915
1741,194072.160390935
1742,159494.856560709
1743,93724.093714552
1744,176795.453676522
1745,160083.958360994
1746,189840.429669924
1747,120978.73726739
1748,157331.166854269
1749,157151.368875622
1750,138986.76648414
1751,161525.356444001
1752,224335.198163682
1753,228043.392930185
1754,175958.327118404
1755,182638.596840105
1756,200903.652790831
1757,171376.239035865
1758,189280.779079134
1759,178761.961296281
1760,170723.792178141
1761,190664.493866335
1762,133559.455806352
1763,172813.005054936
1764,152403.416626497
1765,135558.174447628
1766,176867.49987747
1767,162458.915540769
1768,158068.855667075
1769,132920.328064971
1770,250917.150157253
1771,148355.699104378
1772,175027.244866207
1773,161622.014025955
1774,166003.945144571
1775,146015.031394158
1776,132738.58224743
1777,217800.424750531
1778,153643.051001809
1779,145450.288081107
1780,220834.743143663
1781,142488.082299365
1782,206220.536390236
1783,197174.103766965
1784,189962.900912334
1785,171418.217582799
1786,159600.504771673
1787,261198.145898478
1788,115104.736551713
1789,168629.751896807
1790,118168.125194598
1791,134267.09713497
1792,108521.985549339
1793,258585.944881871
1794,220485.113587484
1795,207807.030903722
1796,169878.463763578
1797,122085.88310569
1798,90593.280473493
1799,178877.871271725
1800,139082.61719447
1801,158391.587299365
1802,165067.390826671
1803,129785.41025424
1804,235057.884436124
1805,161864.163980776
1806,120205.003442852
1807,234657.317829573
1808,122374.995461397
1809,217498.228198227
1810,180569.450703167
1811,201532.424040658
1812,162675.584720677
1813,123055.466934576
1814,169694.848117385
1815,197195.196942481
1816,152500.695020055
1817,96559.4381646672
1818,207145.756193217
1819,136903.94259961
1820,215144.976690155
1821,175441.367087661
1822,276043.257570824
1823,219732.23829452
1824,161527.486154246
1825,205014.299905852
1826,128464.250427553
1827,196409.305207415
1828,156000.104234329
1829,158344.882207325
1830,200351.773528619
1831,189476.06002103
1832,155710.350184238
1833,134426.191049777
1834,198879.859321996
1835,168776.180724493
1836,134144.101715382
1837,163687.935754083
1838,166311.190984742
1839,213275.620193064
1840,255903.559631773
1841,195812.994776555
1842,231983.906301389
1843,155187.952445722
1844,188545.160653786
1845,214916.029457222
1846,167967.351619351
1847,146053.104319236
1848,182613.654115492
1849,185072.410753686
1850,150614.772464575
1851,158728.59762869
1852,164259.855893566
1853,145010.055220401
1854,163523.067705003
1855,143639.56865899
1856,140081.522731661
1857,143889.839335227
1858,159186.512213327
1859,178273.827253494
1860,154000.984855922
1861,149259.030491794
1862,143819.57887638
1863,137248.9948385
1864,137867.272112238
1865,202369.735690433
1866,175214.823208066
1867,138172.974746408
1868,161797.118356854
1869,200344.832971462
1870,171844.750114143
1871,172766.963309922
1872,167786.996108535
1873,146799.42839547
1874,164257.112801718
1875,154879.17661753
1876,160137.330582299
1877,126301.680868899
1878,147548.829781731
1879,131339.478125878
1880,150171.1922572
1881,163301.618723176
1882,130272.420255263
1883,174930.151604654
1884,130336.448853555
1885,119636.700293368
1886,162986.223511875
1887,153198.642957327
1888,195539.155027887
1889,208606.54465649
1890,144543.674807613
1891,250121.237390147
1892,143183.723300728
1893,182504.087379822
1894,159709.965722902
1895,241571.788384709
1896,151979.596588674
1897,146763.056233729
1898,185131.762130557
1899,188333.854498364
1900,229229.685179073
1901,173693.929447928
1902,224876.858805595
1903,164798.422808901
1904,207329.642658068
1905,132087.560312557
1906,300143.669008511
1907,166916.445694699
1908,175758.628435607
1909,183849.130273027
1910,189475.347259251
1911,158033.773207858
1912,138845.097505828
1913,178516.017817795
1914,168361.515704281
1915,173589.51729556
1916,204338.754142518
1917,203398.260228673
1918,161489.23086183
1919,104809.445311436
1920,123493.055454987
1921,156868.415877505
1922,174178.959111356
1923,137517.752288645
1924,115157.465555311
1925,202523.201118765
1926,175881.064676418
1927,199983.976508738
1928,172665.276600564
1929,156105.257755232
1930,193458.619493234
1931,177694.310680165
1932,217627.053380912
1933,216494.084563671
1934,228338.773493266
1935,198455.024158444
1936,165260.100418229
1937,102380.655573093
1938,131491.690202657
1939,156447.667043724
1940,152495.484594282
1941,213045.590067746
1942,231049.871710182
1943,167331.519850034
1944,151009.176099679
1945,103826.474081746
1946,209514.295362437
1947,146947.313517366
1948,206043.689337254
1949,124059.946055966
1950,197707.823093151
1951,220524.50792815
1952,213238.480054337
1953,224811.935633473
1954,175684.00521847
1955,170814.581108972
1956,137322.66817725
1957,200351.561827242
1958,184345.434205954
1959,140597.097463611
1960,261362.227458174
1961,136199.114453985
1962,163916.07335857
1963,194950.787418036
1964,135964.395670018
1965,214966.910254368
1966,178782.343472572
1967,110326.77896789
1968,148503.102054539
1969,249542.032286992
1970,152516.829876958
1971,176819.523103107
1972,184313.868130315
1973,204011.535379356
1974,185024.067460428
1975,193243.26276092
1976,157992.128649549
1977,202431.653818968
1978,156982.509173609
1979,188970.397207206
1980,121939.149896226
1981,134729.872673351
1982,159179.475865651
1983,207391.411613885
1984,154341.479795256
1985,170876.020047476
1986,213832.256962162
1987,158739.308837752
1988,212591.655320556
1989,146948.589803036
1990,171944.500858656
1991,232549.677866727
1992,121715.371295018
1993,164917.021391694
1994,208730.457266355
1995,178925.583195295
1996,148820.784246122
1997,183944.755207303
1998,173982.43578774
1999,152906.872458077
2000,209533.760592308
2001,172738.989854588
2002,116300.697543332
2003,244592.429251674
2004,150885.273220721
2005,168867.353194508
2006,153624.870948327
2007,136393.210746305
2008,200025.096986365
2009,112222.901783174
2010,139625.620455353
2011,193030.773247685
2012,110973.258281048
2013,163945.308378304
2014,157448.039016573
2015,249617.154187664
2016,145141.196905003
2017,151989.120671833
2018,177397.92551945
2019,141346.747416592
2020,77183.366077187
2021,150153.777779116
2022,142016.552480773
2023,166829.055131789
2024,202608.270070145
2025,199251.888689143
2026,134518.808682246
2027,220252.842839798
2028,179284.482124133
2029,220361.25187534
2030,163668.255148726
2031,107539.137238105
2032,146622.796114891
2033,160756.987892838
2034,200608.574539498
2035,188031.817359509
2036,184947.012112261
2037,118095.730502467
2038,98638.779954856
2039,156901.605524584
2040,100072.927776773
2041,184945.464238245
2042,138531.734453459
2043,194487.196397468
2044,195254.840556167
2045,216190.332259428
2046,117754.928127592
2047,189188.087083916
2048,192609.299216855
2049,180922.749641758
2050,180574.68186012
2051,168075.627500558
2052,167650.363585492
2053,215529.036794961
2054,192746.150916589
2055,196457.630873968
2056,242970.066493547
2057,140755.960115681
2058,248025.417930512
2059,196671.272242486
2060,183289.351667292
2061,142148.685049156
2062,124536.959638039
2063,126273.965049764
2064,169923.967827287
2065,190373.36725615
2066,173946.672332397
2067,193430.885652594
2068,148203.235391881
2069,192011.235765295
2070,189187.774317439
2071,164926.800928239
2072,136892.929444158
2073,178668.808837096
2074,149779.732589248
2075,256011.583627548
2076,193579.363968239
2077,228908.184610049
2078,181015.019164916
2079,204401.005172001
2080,187912.426129342
2081,186576.222937114
2082,147209.433791081
2083,181035.387522998
2084,235073.038068214
2085,124516.070786664
2086,214262.267050817
2087,187503.93393004
2088,252410.32792102
2089,146003.823777752
2090,231496.967154754
2091,137942.18105143
2092,144426.836312531
2093,156162.259701792
2094,173540.572726472
2095,170556.436762424
2096,127940.286376436
2097,152986.019650886
2098,185658.894189714
2099,214805.638836556
2100,176365.085459733
2101,211489.789928213
2102,183897.095433151
2103,212764.784297339
2104,150177.324698926
2105,204106.177562947
2106,180962.911298472
2107,204185.145880544
2108,248942.999162917
2109,153570.547840234
2110,200222.223830875
2111,136449.661375312
2112,154017.660958677
2113,181517.038359386
2114,149520.761431973
2115,194519.621962277
2116,169762.737769217
2117,188166.485907638
2118,201575.037203499
2119,131169.197762491
2120,193273.940331343
2121,159281.02157405
2122,171536.162645264
2123,155600.14672798
2124,169384.227174154
2125,104091.545105355
2126,235639.612572395
2127,185622.724265895
2128,162933.24523379
2129,185172.135406495
2130,198329.129991745
2131,136492.942055088
2132,184991.391242208
2133,191403.602477273
2134,210129.402832734
2135,161156.877640014
2136,190616.534383953
2137,167260.871032954
2138,237276.073483786
2139,142478.801965423
2140,193926.897120537
2141,125312.427939052
2142,144099.975976464
2143,152949.442685259
2144,177386.302661834
2145,198804.814788822
2146,165580.894405597
2147,135945.688939095
2148,221574.140663578
2149,227665.107112424
2150,163613.988011897
2151,76297.9829793817
2152,119962.018030958
2153,111432.309013712
2154,132561.904282238
2155,157340.496822929
2156,145301.876809021
2157,183476.193988491
2158,168873.73236086
2159,209826.528111232
2160,232676.04531166
2161,191073.899562988
2162,168681.31797628
2163,136390.793633433
2164,188252.432812429
2165,190827.212308492
2166,204893.435316863
2167,166228.42364834
2168,149459.902765923
2169,128383.264313704
2170,142284.910846882
2171,160546.781116329
2172,171056.566977184
2173,133664.979431623
2174,169832.762503344
2175,153042.794047028
2176,153819.87801959
2177,149681.781616944
2178,169605.03243012
2179,160084.442745861
2180,163993.917104894
2181,146788.894862129
2182,166940.989845036
2183,178644.492774077
2184,161795.465036653
2185,168480.618938467
2186,147189.190190187
2187,115749.986915732
2188,205086.644295135
2189,160430.410092303
2190,274999.324402823
2191,154361.555122044
2192,176089.077271192
2193,181616.709535282
2194,114063.110785554
2195,176609.867795406
2196,174394.234464218
2197,242027.429307021
2198,144418.247833778
2199,172448.574105901
2200,202796.35045403
2201,230748.886417592
2202,135767.999878331
2203,174138.423744925
2204,187165.095000745
2205,128375.812866545
2206,171376.983547653
2207,170159.972925996
2208,109621.425596892
2209,204184.607461317
2210,209628.228009904
2211,187557.138641886
2212,199854.358713803
2213,276954.032998418
2214,189447.138578957
2215,198564.463769439
2216,180079.181789728
2217,184117.846983369
2218,204446.017360362
2219,161058.614375842
2220,182694.929997495
2221,195472.615868397
2222,170980.869921451
2223,211628.037861524
2224,181256.615355291
2225,120836.529690572
2226,173190.565339983
2227,163601.184640356
2228,162382.357006553
2229,164517.714262571
2230,206430.346336685
2231,224312.583199176
2232,82139.6414724912
2233,157704.106454984
2234,153441.464563716
2235,169771.579255649
2236,226209.238970285
2237,171965.94132267
2238,169062.771221785
2239,155459.447341019
2240,175600.876806575
2241,188876.78170082
2242,158641.787748004
2243,139311.815836861
2244,193622.37476028
2245,189465.925149343
2246,161170.945783161
2247,190008.99990042
2248,149130.607865367
2249,181117.31506098
2250,191610.781061197
2251,111906.626012265
2252,227046.07506716
2253,198871.1097003
2254,279501.807225604
2255,204363.916044829
2256,124508.366849453
2257,154143.798633914
2258,155899.538971667
2259,268035.380736809
2260,204496.800971631
2261,162998.376169912
2262,222829.154316538
2263,158592.209835597
2264,144164.004236787
2265,239387.327106379
2266,152933.950760301
2267,178445.936347465
2268,171971.082623691
2269,157325.425191902
2270,229886.29759517
2271,204566.876601829
2272,186838.424930042
2273,234004.697881828
2274,192876.942056355
2275,172675.888191126
2276,134767.71564604
2277,219575.201044487
2278,136360.902286314
2279,128557.799373521
2280,146054.735777214
2281,204531.357036151
2282,112624.873563776
2283,186949.665754006
2284,177820.776902048
2285,170630.339300347
2286,211020.85704787
2287,152401.749081714
2288,132825.784218442
2289,194014.654721321
2290,187575.951090137
2291,197088.131126933
2292,169418.423974935
2293,115761.026300089
2294,174278.937752342
2295,208572.067473115
2296,178990.521284362
2297,165538.512246452
2298,249402.862822586
2299,134994.820512041
2300,142525.541761779
2301,132793.577146568
2302,161208.369519181
2303,209857.361986555
2304,169477.330193284
2305,177999.020050023
2306,149542.684477692
2307,190338.775896964
2308,227749.153033837
2309,118924.436950835
2310,170316.188722404
2311,121974.643991894
2312,113027.447053291
2313,149923.234276966
2314,184138.868539376
2315,111785.226736614
2316,162062.206028641
2317,174021.567289589
2318,234142.270649188
2319,179190.595847358
2320,133315.752507784
2321,169186.701875774
2322,153008.019582145
2323,179255.918275652
2324,159965.997536975
2325,159279.786561789
2326,176925.431174767
2327,87209.4636541295
2328,163998.678872332
2329,176077.479403557
2330,157495.430870841
2331,165641.949213603
2332,199094.548056911
2333,193139.782182732
2334,215685.272811898
2335,179374.899366638
2336,175398.336540696
2337,171319.521638281
2338,135529.484966916
2339,168136.33489646
2340,143109.570489878
2341,151789.879292002
2342,206629.25883605
2343,188408.357037088
2344,169498.716270237
2345,169249.412232145
2346,206963.532574573
2347,115211.69897521
2348,167203.859282218
2349,112993.490964419
2350,143136.542802116
2351,184934.447719905
2352,217318.221010091
2353,144374.154286877
2354,141897.619322072
2355,222727.472664472
2356,168164.548069032
2357,174615.388801776
2358,158778.09260707
2359,179354.690210303
2360,227452.615172059
2361,121584.484726543
2362,136073.024470828
2363,152534.809722437
2364,144184.402941719
2365,130885.65457573
2366,182208.712753815
2367,206633.655663803
2368,156460.998088691
2369,251133.079752723
2370,262066.385344237
2371,256563.915933623
2372,161895.719766606
2373,150096.231855663
2374,158806.931369731
2375,185413.152916761
2376,169774.77218462
2377,149163.171827858
2378,177236.477059866
2379,180049.629975907
2380,149009.497266535
2381,146486.860949687
2382,182948.461610767
2383,146685.40801221
2384,159586.958413058
2385,114328.912800618
2386,115568.855509848
2387,221669.532680056
2388,225264.005423483
2389,192531.746688752
2390,165440.733640034
2391,194824.841523945
2392,172125.303408576
2393,147185.076123195
2394,147145.976205598
2395,203194.84255919
2396,199500.475317159
2397,148963.986879708
2398,178243.224631249
2399,120847.243073537
2400,186783.571157782
2401,132941.51502969
2402,145209.767289238
2403,159023.771439947
2404,136146.041162452
2405,193058.773695065
2406,193228.32677571
2407,155599.409450731
2408,143735.217418562
2409,138018.717489158
2410,98515.3652454009
2411,187299.432529624
2412,140485.309391193
2413,170777.308150087
2414,172987.897642229
2415,152575.799259058
2416,142487.49991353
2417,142643.60358009
2418,192904.449399167
2419,197238.495890322
2420,228220.619335683
2421,237027.306457571
2422,165504.590467886
2423,168107.241504241
2424,140811.638664987
2425,181377.409582311
2426,243969.630438549
2427,191756.865854525
2428,168818.573774683
2429,179463.882844621
2430,200884.4700596
2431,158190.882047406
2432,117628.284833231
2433,206393.838378206
2434,141820.799038638
2435,197285.415931762
2436,181369.225239625
2437,173688.257511487
2438,155732.812854139
2439,258044.782367265
2440,190563.312436022
2441,154981.730287994
2442,125632.946413061
2443,196630.210357877
2444,176386.824058568
2445,192088.592677183
2446,194962.540576798
2447,167822.059425218
2448,163661.382448083
2449,185285.712898383
2450,145967.138741805
2451,156209.275190475
2452,149538.568665033
2453,188606.067761359
2454,189978.384301382
2455,111886.576379504
2456,163082.138048935
2457,192283.178888915
2458,179055.37812194
2459,175320.179186627
2460,190888.466511655
2461,120694.658063389
2462,111527.318097102
2463,188969.605525477
2464,194885.291307529
2465,170251.442631718
2466,181376.547775531
2467,230755.900932438
2468,175584.628592293
2469,199960.337414853
2470,156702.27580353
2471,155406.082577279
2472,200611.032476372
2473,195051.043362414
2474,141943.479987742
2475,102899.273979178
2476,194171.888847519
2477,176191.981902371
2478,183318.467311663
2479,187767.927701674
2480,207405.809669087
2481,193998.970220472
2482,143142.777327468
2483,231931.821854325
2484,212255.17716056
2485,185316.489781659
2486,245216.53187167
2487,128274.162881739
2488,174736.547198508
2489,161577.167236844
2490,208223.320462971
2491,186988.098918119
2492,185418.015161484
2493,137052.480747213
2494,159738.998875072
2495,159115.636869365
2496,219247.247348326
2497,158119.950356349
2498,173622.832576433
2499,159277.919376265
2500,203281.326335392
2501,140758.598028115
2502,139990.446296155
2503,176039.425854054
2504,278100.216296973
2505,165994.889764401
2506,234457.356277883
2507,175281.326388111
2508,147338.459002202
2509,127592.487864417
2510,231768.521454054
2511,155893.705579417
2512,128804.996339603
2513,122262.638917601
2514,174666.99047269
2515,177958.507100371
2516,164345.080152692
2517,131379.250158544
2518,249019.995096096
2519,172058.502000181
2520,194702.096063437
2521,193752.543160212
2522,160558.936008147
2523,188941.605192998
2524,155104.822761565
2525,154510.664818538
2526,129665.239622247
2527,160580.739752203
2528,122522.416611624
2529,198592.286074394
2530,152098.391330586
2531,168424.892630625
2532,160324.018354391
2533,152544.136218451
2534,167524.195158782
2535,72463.442293321
2536,158529.982792973
2537,189236.199786511
2538,151896.449347233
2539,127044.143379348
2540,111672.603827673
2541,211231.230164053
2542,178221.565389827
2543,151117.644923796
2544,222912.643095612
2545,181563.886449397
2546,147988.481023225
2547,200957.610071665
2548,242430.60635397
2549,170457.989187193
2550,155356.78603904
2551,206106.896739105
2552,149592.425906324
2553,203990.523691591
2554,186328.852708685
2555,152941.744151654
2556,181288.205271441
2557,185217.11590904
2558,162211.078583153
2559,163731.100914871
2560,112428.808716466
2561,190215.813568404
2562,146705.298118335
2563,144648.683605145
2564,154515.835125297
2565,139048.32831893
2566,158359.298228555
2567,110242.394602685
2568,222551.009142656
2569,168782.121014478
2570,151074.911199389
2571,131751.272211187
2572,134271.241751761
2573,135112.132769516
2574,189417.967967347
2575,111897.843189328
2576,208435.593537463
2577,162710.399987222
2578,148750.325126442
2579,126959.203884291
2580,177345.411422745
2581,129973.352200803
2582,232834.506410045
2583,208218.829777546
2584,151132.063595512
2585,105245.448326817
2586,212053.234954947
2587,171845.78148852
2588,222918.224860824
2589,146759.078374952
2590,148568.214834416
2591,182512.221381508
2592,161107.186938322
2593,148477.890941732
2594,145609.990927226
2595,175918.729360391
2596,153632.494308091
2597,191827.258485326
2598,239200.787281255
2599,178253.030414354
2600,113619.959301367
2601,150809.980939102
2602,125128.728036187
2603,221676.00695766
2604,145097.215279674
2605,210358.722814905
2606,168261.442779192
2607,151101.777307554
2608,179353.790971679
2609,153390.124686421
2610,111116.467989231
2611,172921.072987932
2612,136914.807549237
2613,170204.729998764
2614,164145.408962601
2615,154767.828821725
2616,147030.425227446
2617,181782.403841601
2618,187720.572238067
2619,212352.776112466
2620,187061.819379833
2621,207830.912132835
2622,171787.705926772
2623,212670.309355177
2624,162441.992313335
2625,210487.292728941
2626,114947.845705337
2627,207843.430478902
2628,211247.051850475
2629,175912.117826138
2630,195843.737506326
2631,183962.805576101
2632,169360.820105582
2633,137285.098311009
2634,118775.082436486
2635,248744.012068996
2636,199589.205119328
2637,130922.129673083
2638,193232.144015795
2639,128677.099366452
2640,129897.82257399
2641,172814.494575207
2642,214313.177327243
2643,171167.869647665
2644,180783.015325066
2645,143791.680332255
2646,213221.986487746
2647,220968.472294481
2648,202584.589568835
2649,168199.225522578
2650,248395.38797705
2651,172438.443493629
2652,214719.86938695
2653,187707.693989653
2654,228560.663871644
2655,188623.532309732
2656,146590.114847969
2657,180216.940428249
2658,224710.866230077
2659,186285.637638178
2660,197335.203429204
2661,118771.424522451
2662,161084.829386472
2663,181059.274896254
2664,184998.369302958
2665,185419.643628345
2666,149437.950257576
2667,213405.523330642
2668,168592.403566756
2669,207390.444292099
2670,162509.825876062
2671,147386.378943927
2672,160768.047808037
2673,140158.969606074
2674,181577.959598238
2675,136758.845640763
2676,177922.206262407
2677,198463.569752944
2678,164930.712635462
2679,234282.660234363
2680,269293.182533533
2681,200931.378111799
2682,198215.788618873
2683,218309.175085295
2684,144082.052945487
2685,182090.900105213
2686,157343.383536234
2687,150913.685645617
2688,158597.843397992
2689,167823.162831966
2690,201014.852878857
2691,175873.19265974
2692,192335.16925092
2693,286608.672438241
2694,221630.998956251
2695,159799.49671765
2696,179488.50885889
2697,95474.1776477126
2698,123547.348997988
2699,197796.818569909
2700,196319.396847049
2701,127598.964648811
2702,210566.533163129
2703,76379.5571184191
2704,202593.928319512
2705,157128.285159916
2706,130593.590975103
2707,242711.355132921
2708,157685.624917667
2709,146782.446908439
2710,179976.750362203
2711,239843.593305882
2712,208316.468784506
2713,150100.207524811
2714,180180.718421652
2715,172481.965017731
2716,145395.9417333
2717,147688.250694289
2718,209724.383269863
2719,220746.163808723
2720,235241.658804935
2721,109219.652228282
2722,217040.606825418
2723,118352.691794953
2724,170263.379701463
2725,110303.249202646
2726,168606.207085784
2727,154363.99073007
2728,110502.64550238
2729,159153.40235826
2730,183768.135279696
2731,181523.586750815
2732,127576.341129154
2733,180669.593014341
2734,131987.893583185
2735,170704.352036142
2736,184236.631292517
2737,148663.227842056
2738,93172.1463265347
2739,185811.699214551
2740,150175.422931259
2741,142569.767513533
2742,172794.393124216
2743,167882.456014454
2744,179346.468733939
2745,137950.472696081
2746,149123.336240888
2747,196904.345833176
2748,166456.778988516
2749,183206.775813506
2750,183347.086488173
2751,126034.06058818
2752,157688.370679287
2753,189398.271465151
2754,253079.905438362
2755,196197.738343498
2756,183505.680884639
2757,164127.222708007
2758,172782.853152335
2759,180135.212483916
2760,145624.667915211
2761,168596.421456645
2762,181150.847992131
2763,195461.740948177
2764,145311.385364232
2765,149193.409230795
2766,229889.756953133
2767,170942.315122115
2768,221413.944986545
2769,181113.115192038
2770,176798.084147003
2771,206391.624074854
2772,195832.120848469
2773,227318.366569011
2774,194338.814200738
2775,145406.969602674
2776,203311.287497755
2777,201483.633724214
2778,199350.226929075
2779,223075.524388645
2780,212662.773664881
2781,181750.870817463
2782,220831.414055109
2783,148785.939560251
2784,141054.59348412
2785,151001.916784265
2786,182082.432501721
2787,143909.085646862
2788,185923.409006038
2789,244512.402678513
2790,172545.325140448
2791,211305.08077266
2792,195517.185509564
2793,98453.9964231888
2794,115493.799818403
2795,194418.68685642
2796,183778.015155884
2797,155123.289283843
2798,174315.664604307
2799,165590.862640875
2800,132017.23001731
2801,164923.52336867
2802,135211.795942423
2803,172408.088460637
2804,155789.655008155
2805,106915.584795495
2806,218952.092089685
2807,119747.814640448
2808,206980.713154651
2809,152903.890508703
2810,166590.143424117
2811,161149.963215638
2812,173605.183434215
2813,210541.728728289
2814,187761.488804974
2815,158433.272444027
2816,90007.9517413427
2817,173671.181239499
2818,242328.521419744
2819,165366.603208475
2820,217567.215855613
2821,170317.281289533
2822,172145.701692196
2823,133616.781868579
2824,264887.02232706
2825,133425.463840606
2826,168694.715245382
2827,159350.357769184
2828,171670.108907648
2829,114050.419108467
2830,185316.849820071
2831,190303.530643214
2832,146011.514149082
2833,204113.032944053
2834,179474.477861444
2835,175014.229017649
2836,167607.266209289
2837,245731.908494553
2838,216683.396769386
2839,166933.450565345
2840,119059.181116926
2841,131821.90905744
2842,163989.389608869
2843,135310.952665514
2844,125446.278697317
2845,229995.046127802
2846,186364.755439502
2847,197188.495667629
2848,226123.863049286
2849,212458.040733952
2850,117956.137060253
2851,191490.727349429
2852,148125.680274902
2853,148174.6006499
2854,186664.740421961
2855,145039.845023993
2856,181190.675195487
2857,209045.075006713
2858,128702.661354593
2859,193034.241813751
2860,148581.400241006
2861,166567.837032301
2862,136411.667730031
2863,218228.224764484
2864,107021.108341964
2865,151752.24024609
2866,121710.871341969
2867,175211.482754431
2868,169511.479363237
2869,134347.801659019
2870,158555.782287433
2871,120117.779534011
2872,151091.257503203
2873,200381.898542814
2874,224022.028117553
2875,238425.018808836
2876,119528.704417299
2877,200928.652017576
2878,143043.771522862
2879,194025.036770634
2880,112958.471375407
2881,181516.565908261
2882,195796.676459632
2883,168999.449818797
2884,165199.205240354
2885,106296.536399999
2886,188941.515465891
2887,229581.394870689
2888,141678.52295006
2889,183354.80624369
2890,203416.157092324
2891,119613.634600022
2892,187131.810531274
